job_id,month,standard_job,job_title,job_responsibility,job_requirement,skills
GEN001736,2024-12,信息安全工程师,数据安全专家-电商,"1、推动数据安全产品设计与落地（包括数据分级治理、数据资产地图、数据血缘跟踪应用、数据加密、数据共享、权限管控、安全审计、基线建设应用等）；
2、推动业务线数据安全风险治理（包括风险识别与发现、解决方案制定与推动治理、持续改进优化及事后跟踪等）；
3、对现有数据安全控制措施有效性进行持续验证，跟进数据安全事件识别、响应、处置、提升。
补充职责：结合业务场景推进DevSecOps、AI Agent数据安全治理、UDS相关能力建设与落地。","1、信息安全、网络安全、计算机相关专业出身，3年以上数据安全相关工作经验；
2、熟悉数据安全生命周期，了解各生命周期数据安全风险点及建设重点工作内容，具有系统架构经验为加分项；
3、熟悉常见安全攻防技术以及闭环风险管理思路，针对数据安全风险发现与治理有丰富的实践经验，有数据敏感度；
4、熟悉数据安全产品，如数据防泄露、UEBA、敏感数据识别、数据加解密、数据共享等，有数据安全产品规划、设计、开发、落地运营经验；
5、熟悉企业级大数据安全问题，如Hadoop、HDFS、ElasticSearch，有信息安全数据挖掘、数据分析、情报分析实践经验者优先；
6、具备较强的逻辑思维能力、抗压能力、沟通协调能力及项目管理能力。",DevSecOps; AI Agent数据安全治理; UDS; 信息安全管理; 日志结构; Flink; CTF; AI Agent安全
GEN001737,2024-12,信息安全工程师,隐私技术项目经理-隐私和数据保护办公室,"1、参与隐私风险事件与问询响应机制建设项目的运营工作，确保项目流程的标准化执行，追踪隐私事故/问询响应的关键节点，提升全流程效率；
2、负责项目现有流程/工具的更新与维护，建立有效机制，持续收集相关方对于项目的各类反馈，并进行总结分析，识别流程优化点；
3、协助项目管理相应工作，高效协同项目各相关方，追踪项目工作的按时交付与执行落地；
4、参与项目相关方关于项目内容及流程的培训工作。","1、本科及以上学历，2年及以上管理咨询/战略研究/项目管理/互联网产品技术等相关经验；
2、英语作为工作语言，具有良好的听说读写能力，有较强的沟通协调能力，注重细节，可以跨多个团队/国家/文化进行协作；
3、有较强的学习能力，且自我驱动力强，对处理敏感数据有较强的职业道德意识，并能遵守相应保密义务；
4、有安全/隐私/合规相关业务经验或项目经验，及拥有海外留学或工作相关经历优先。",信息安全管理; EU AIA; 数据开发; DoIP; 代码阅读; 智能网联汽车电气架构
GEN001738,2025-01,信息安全工程师,隐私合规工程师,"1、关注政策动向，基于隐私合规、个人信息保护相关政策法规、实施细节等输出适用于公司业务的评估办法；
2、负责对公司产品开展数据安全与隐私合规评估工作，输出合规意见和方案，并对落地情况进行验证；
3、针对共性的隐私合规问题开展治理专项，进行风险归因以及跨部门的整改方案输出与落地推进；
4、对接公司业务部门的隐私合规咨询工作，提供理论与技术支持。","1、信息安全、网络安全、计算机、通信或相关专业本科及以上学历；
2、熟悉现行的数据安全与隐私相关标准要求与评估办法，如个人信息保护法、GB/T 35273、App违法违规收集使用个人信息行为认定方法等；
3、对互联网产品的合规点有较深入的理解、熟悉互联网App运行机制者优先；
4、3年以上合规工作经验，具有App隐私合规经验、监管合规专项应对经验者优先。
补充要求：具备Python、威胁情报、EU AIA相关实践经验者优先。",Python; 威胁情报; EU AIA; 安全算法; 数据风险检测; AI技术; 企业安全
GEN001739,2025-01,信息安全工程师,安全合规与资质认证专员,"-负责对国家颁布的法律法规进行解读和解读分享，确保公司运营合法合规
-负责对云平台现有证书进行定期维护、对审核工作进行技术支持，如：等级保护、ISO20000、 27001、9001、22301、20000、27701、27018、27017、可信云认证，信息系统安全等级测评、SOC、TISAX 、PCI DSS、CSA STAR等
-负责对云平台进行信息安全其它相关资质的申请、提供合规支持
-负责维护和完善公司信息安全管理体系，制定安全管理规范、流程，以及对全员开展管理体系培训
-负责公司内部的IT安全审计工作，对于未合规项制定整改建议，以及跟踪落实情况
- 负责审核客户合同中信息安全相关条款及回答客户信息安全相关问题等
-根据其他部门申请或项目需要提供合规咨询，作出合规分析与建议","-信息安全及计算机相关专业毕业
-1-2年信息安全管理或合规认证管理、风险管理相关工作经验
-具备较强的沟通能力，思维逻辑清晰；性格乐观开朗、积极上进；情商较高，沟通能力较强
-持有CISSP，CISA、CISP-PIP、ISO27001LA等认证者优先
-理解、熟悉网络安全等级保护、GDPR、ISO27001、ISO27701、ISO20000、 ISO9001、ISO22301、ISO20000、ISO27018、ISO27017、可信云认证、 SOC、TISAX 、PCI DSS、CSA STAR、风险评估等国内外相关标准
-良好的团队协作能力、沟通能力、自我驱动力",DevSecOps; PIA; 安全算法; SIEM; 个人信息保护法; MCP; 扫描器规则; CTF; 代码阅读
GEN001740,2025-02,信息安全工程师,信息安全工程师,"1、负责vivo互联网领域账户、应用分发、商业化、游戏、营销活动等场景的业务安全结果保障工作，工作内容包括不限于：行业研究、黑产情报获取与分析、异常识别与处置、安全运营等；
2、负责内部数据深入挖掘，持续完善安全特征体系建设，提升风险对抗能力；
3、参与业务产品方案评审，识别产品设计中潜在的安全隐患并给出合理的解决方案；","1、本科以上学历，5年以上安全工作经验，互联网业务安全3年以上工作经验，优秀人才条件可适当放宽；
2、熟悉数据库语言和数据分析工具，对数据敏感，有海量数据挖掘、数据分析经验，熟悉机器学习及数据挖掘相关算法，熟悉spark，flink等大数据平台者优先；
3、思维活跃，逻辑思维能力强，有敏锐的技术洞察力和较强的综合分析能力。具有最求卓越的品质和较强的自驱力。
补充要求：具备UEBA、AI Agent数据安全治理、ISO 27001相关实践经验者优先。",UEBA; AI Agent数据安全治理; ISO 27001; 数据防泄露; 平台开发; 安全风险分析; 数据库; 系统攻击; 代码阅读
GEN001741,2025-02,信息安全工程师,信息安全BP,"1、对接业务侧产研&运营，挖掘业务场景下的信息安全痛点和对信息安全的需求，并将需求整理转化为可落地方案，推动落地实施；
2、覆盖产品设计、开发、上线、运营全流程信息安全风险管控：开展安全风险评估、隐私合规评审、数据全生命周期风险治理；
3、定期评估梳理业务相关的信息安全风险，全面掌握业务当前的安全状况与主要风险点，并推动业务治理改造。
4、对业务安全日志、风险事件、漏洞台账做数据分析与溯源，定位系统性风险；基于历史安全事件沉淀通用安全规范、流程模板，反向推动业务产品安全架构升级，降低重复事件发生。
5、开展安全培训、项目宣贯，牵头业务线安全应急事件处置、复盘，输出整改方案与长效防控机制；组织安全应急演练，完善相关制度规范。
6、独立承接DPIA、三方安全治理、权限治理等安全专项，跨部门进行协调统筹，定期向业务与安全管理层同步风险台账、治理进度、合规水位。","1、本科及以上学历，信息安全、密码学、计算机、网络工程、软件工程等相关专业，3年以上工作经验。
2、熟悉主流信息安全技术体系：身份权限 IAM、数据脱敏 / 加密、接口安全、代码安全审计、移动安全、网络安全，懂基础网络与应用安全原理。
3、对信息安全风险管理、信息安全各方向技术和产品有一定认知理解，有企业信息安全建设经验。
4、具备基础数据分析能力，会 SQL 优先，能独立分析安全事件、输出风险报表、定位根因
5、具备良好的沟通表达能力、跨团队协作精神和解决问题能力，良好文档编辑能力，具备强业务 Sense，理解网约车及电商业务链路。
6、拥有CISSP/PMP/CISP/27001 LA/CISA等信息安全、项目管理、隐私保护等国内外权威证书，有互联网同业经验优先。",威胁情报; 安全法律法规; 日志结构; AI Agent; AI技术; 数据风险检测; AI Agent安全
GEN001742,2025-03,信息安全工程师,隐私安全治理运营专家-隐私和数据保护办公室（上海）,"1、负责企业数据生命周期各类隐私安全建设项目的安全运营工作，包含且不限于数据分类分级、数据加密、数据传输、数据删除、数据最小化使用、权限治理等数据安全相关项目，确保项目执行落地；
2、主导隐私治理方案设计，参与合规要求拆解、解决方案、治理策略的讨论及优化，识别风险，及时反馈治理过程中各类问题及优化建议，追踪落地；
3、负责调研行业优秀案例，了解公司当前安全治理现状，对行业优秀方案进行分析和差异对比，并提出整改建议；
4、负责内部安全平台的运营工作，结合业务和平台发展目标，制定有效的运营计划和运营流程；处理平台日常运营问题，响应并推动业务问题的解决。","1、本科及以上学历，数学、统计、管理、计算机相关专业；
2、2年以上安全治理相关工作经验，具有隐私、数据安全治理、权限管理、权限平台相关工作经验优先；
3、具有良好的沟通能力、逻辑思维能力、语言表达能力、有团队合作精神；
4、自驱、结果导向，喜欢挑战性的工作，工作激情饱满。
符合以下条件之一者将优先考虑：
1、英语可作为工作语言，能够熟练进行书面和口头沟通，有支持跨国业务或跨境隐私合规项目经验者更佳；
2、具备扎实的数据安全技术背景，对数据全生命周期的合规治理有深入理解，熟悉数据加密、脱敏、访问控制等核心控制点的技术原理与落地，或有相关安全平台/工具的运营、建设经验者更佳。",ISO22301; 平台开发; 企业安全; AI审计
GEN001743,2025-03,信息安全工程师,安全运营专家,"1. 负责全网最新漏洞情报（0day/1day）的监控、追踪与深度研判，结合公司业务架构，快速评估风险影响面并推动应急响应与修复。
2. 负责公司核心业务系统的安全测试与渗透测试工作，挖掘深层次的安全隐患，输出高质量的修复方案。
3. 主导安全 AI Agent 的设计与开发工作，推动智能化工具在团队日常工作（如自动化情报分析、智能渗透测试等）中的落地。
4. 参与 DevSecOps 安全体系 AI Native建设，提升漏洞运营闭环效率。","1. 从业经验： 本科及以上学历，3-5年信息安全行业从业经验。
2. Web安全与攻防： 对 Web 安全漏洞（OWASP Top 10等）有极其深入的理解，具备丰富的渗透测试经验和实战攻防能力。
3. 代码审计能力： 具备丰富的白盒代码审计经验，熟悉 Java/Go/Python/PHP 等一种或多种，具备从源码层面挖掘漏洞的能力。
4. 情报研判嗅觉： 熟悉漏洞情报生态，具备优秀的漏洞复现、分析和研判能力，对突发安全事件有快速应急响应能力。
5. AI 开发经验： 具备 AI Agent 开发经验，熟悉 CC等相关AI开发框架。
【加分项】
1. AI for Security 实践者： 在 AI for Security 领域有实际落地经验，如：利用大模型进行自动化代码审计、智能漏洞挖掘、自动化攻击面管理（ASM）等优先。
2. 漏洞挖掘达人： 在国内外主流 SRC 平台、众测平台有优秀排名，或曾提交过高质量漏洞、拥有高价值 CVE 编号者优先。
符合京东价值观：客户为先、创新、拼搏、担当、感恩、诚信。",AI Agent数据安全治理; Python; ISO22301; 安全法律法规; 安全风险分析; AI Agent; DoIP
GEN001744,2025-04,信息安全工程师,数据安全实习生,"1、负责公司数据安全治理，整体制定公司数据安全管理框架及推进计划；
2、负责评估公司各个场景下的数据安全风险，并结合行业最佳实践，给出可行的解决方案；
3、推动数据安全解决方案在公司范围落地，并且解决推动过程中遇到的问题；
4、负责数据安全自动化工具的代码实现。
补充职责：结合业务场景推进平台开发、UDS、安全平台相关能力建设与落地。","1、信息安全、计算机相关专业，本科或者研究生在读；
2、工作严谨，具有良好的沟通能力和文字功底、具有工作责任心及团队合作精神，对信息安全行业有极大的兴趣；
3、熟悉常见对称、非对称加密、哈希算法原理和实现；
4、具有SQL、看板以及Python编程实现能力及经验优先；
5、每周工作四天及以上，实习期不少于四个月。
补充要求：具备平台开发、UDS、安全平台相关实践经验者优先。",平台开发; UDS; 安全平台; AI审计; 数学建模; 系统攻击
GEN001745,2025-05,信息安全工程师,数据安全工程师,"1. 利用数据安全技术分析识别重要数据资产，对数据安全保护措施的有效性进行检测和审计；
2. 根据内外部管理要求，建立并优化数据安全监测体系，对数据安全风险行为进行监控与识别；
3. 根据不同的数据资产形态，设计、选择合适的日志方案，推动日志质量及覆盖范围的提升；
4. 学习并掌握数据安全风险预警及处置机制，参与数据安全异常事件的排查及处置工作，并在指导下提出改进措施。","1. 计算机科学、网络安全或数据挖掘相关专业优先；
2. 有AI安全应用的开发经验，具有良好的数据处理、分析与数据化运营能力, 熟练使用至少一种专业分析工具，如Python，R，SAS，SQL等；
3. 熟悉常用异常检测算法并能熟练应用，可训练复杂的机器学习、深度学习模型；有国家级数学建模竞赛 或 信息安全竞赛 或 程序设计竞赛 经验者 优先；
4. 具备良好的逻辑思维能力和学习能力、风险敏锐度，能够快速理解新业务特性发现风险问题，愿意接受挑战并在实践中不断提升自我。",数据安全; UEBA; 数据防泄露; 攻防实战; 数据结构; 智能网联汽车电气架构
GEN001746,2025-06,信息安全工程师,数据安全与合规治理专家-安全与风控,"1、作为数据安全领域的技术专家，主导数据全生命周期安全能力的设计、落地与持续迭代，负责敏感数据识别与分级分类体系设计，推动自动化识别、标签化、策略化能力在生产环境落地；
2、设计并落地数据加密、静态/动态脱敏、最小化使用等技术方案，解决数据在存储、计算、流转、使用过程中的安全与效率平衡问题，构建数据血缘、访问路径与使用行为的可视化能力，结合Zero Trust、UEBA、最小授权、按需授权、Just-in-Time等理念，推动精细化、自动化的数据访问控制；
3、深度参与大模型（LLM）、AI Agent数据安全与隐私保护，机密计算，可信计算，隐私计算等场景，识别新技术带来的数据安全与合规风险，输出可执行的技术治理方案并推动落地；
4、将法律法规与监管要求转化为工程可执行的技术规范与流程机制，推动合规内嵌到业务与研发流程中，深度理解《网络安全法》《数据安全法》《个人信息保护法》，熟悉GDPR/CCPA等国际隐私法规，主导或参与数据合规评估、整改与审计。","1、本科及以上学历，计算机、信息安全、网络安全、密码学等相关专业，5年及以上数据安全、隐私保护或合规治理相关工作经验，有复杂业务场景下的数据安全体系建设经验者优先；
2、深入理解数据全生命周期安全控制点，熟悉数据分级分类、敏感数据识别、加密、脱敏、访问控制、审计等核心能力的设计与落地；
3、具备数据安全风险评估与威胁建模能力，理解常见数据泄露、越权、滥用等攻击与风险场景；
4、熟悉至少一门编程语言（如Java/Python/Go等），具备安全工具或平台化能力建设经验，有大模型/AI Agent数据安全治理、零信任架构、隐私计算实践经验，熟悉PIA/DPIA，参与过GDPR、CCPA、ISO27701等认证或评估工作；
5、能独立承担复杂问题的分析与落地，具备良好的跨团队沟通与推动能力，有业务视角，能用数据与结果证明安全治理价值。",UEBA; DevSecOps; 安全法律法规; 攻防实战; 数据共享; EU AIA; 硬盘取证; AI安全应用
GEN001747,2025-07,信息安全工程师,隐私合规治理专家-隐私和数据保护办公室（北京/上海）,"1、负责国际化短视频等产品的隐私合规与数据安全治理工作，确保满足目标市场合规要求，与法务等团队建立良好的协作关系，基于对法律合规要求的解读，优化隐私合规与数据安全风险的梳理、识别、分析、定位、治理、跟踪机制，提升风险发现与应对效率；
2、与内部各业务、研发团队建立良好的协作关系，共同推进业务合规管理框架的落地，规划并落地必要的技术基建与流程规范，并推动隐私合规能力持续左移；
3、共同推进数据全生命周期安全管理体系的落地，规划并落地必要的技术基建与流程规范，并推动数据安全能力持续左移；
4、主导或深度参与各类合规与安全治理专项，确保专项顺利推进，达到预期效果；深度参与各类合规与安全工具、平台的规划、开发、试点与推广，以及基于工具、平台的数据化运营；
5、配合内审内控团队，实施内部合规审计，包括但不限于：数据权限、跨境传输合规、APP/SDK合规等；
6、基于行业及内部实践做好知识沉淀与转化，输出专业、标准化的解决方案、行动指南与实操手册，对内做好培训引导与咨询服务，对外打造行业影响力。
补充职责：结合业务场景推进AI技术、SIEM、AI for Security相关能力建设与落地。","1、本科及以上学历，计算机、软件工程、信息安全、数学、通信或法学相关专业优先；
2、2年及以上金融类或四大安全咨询类业务的隐私合规与数据安全从业经验，有海外合规实施、咨询、外审/内审经验优先考虑；
3、计算机基础知识扎实，对数据结构、算法、网络、数据库与操作系统有基本的掌握和理解；了解相关地区的法律法规与技术标准，如GDPR、CCPA、COPPA、27701、NIST SP800等；
4、逻辑分析与抽象思维能力强，能快速理解业务逻辑，熟悉业务建模、数据建模和风险建模方法；有较丰富的项目管理经验，能有效把握跨部门利益相关方的沟通协调，快速定位并处理项目实施过程中遇到的问题，保障项目进度；
5、自我成长意愿强，有强烈的求知欲，学习能力出色，心态积极，反应敏捷，沟通能力强，协作意识高，且有较广阔的技术和行业视野。
加分项：
1、英语可作为工作语言，有跨国企业或海外留学/工作经历优先；
2、有隐私合规或数据安全领域的行业最佳实践研究、安全产品设计、标准编制经验优先；
3、有企业架构EA评估、安全风险评估、PIA/DPIA评估、SDLC建设经验者优先。
补充要求：具备AI技术、SIEM、AI for Security相关实践经验者优先。",AI技术; SIEM; AI for Security; 业务建模; 数据安全风险评估; AI Agent; Serverless安全
GEN001748,2025-07,信息安全工程师,内部威胁策略专家-数据安全,"1、负责建设字节跳动内部威胁策略中心，主导规则和模型建设，提前感知风险；
2、通过数据、场景及各渠道信息定位并分析风险，针对性制定检测方案；
3、与安全运营团队落地风险发现、风险定义、召回、识别、处置等流程；
4、深入业务分析风险点，协同业务持续迭代策略，提升风险发现准确率。","1、信息安全、网络安全、计算机相关专业大学本科及以上学历，5年以上企业数据安全策略相关经验；
2、熟悉数据安全产品，如UEBA、SIEM、SOAR、DLP等；
3、熟悉企业级数据仓库、流式数据处理技术架构，如Hadoop、Spark、Flink等；熟练SQL，有信息安全数据挖掘、数据分析、情报分析能力；
4、有较强的风险意识，有安全策略和机制的设计经验，能较好处理各种突发事件；
5、有良好的沟通、跨团队协作能力、自驱力强。",数据安全; UEBA; PIA; 数据防泄露; 数据共享; 数据全生命周期治理; AI Native
GEN001749,2025-08,信息安全工程师,内部威胁运营-安全与风控,"1、负责规划搭建字节跳动内部威胁体系，落实内部威胁管理要求，提升公司整体安全水位；
2、深入业务开展风险评估、识别内部威胁风险，输出并落地合理的治理方案，支撑业务需求；
3、负责字节跳动内部威胁的常态化风险运营，完成告警的识别、响应、处置。","1、信息安全、网络安全、计算机相关专业，本科及以上学历，5年以上企业数据安全相关经验；
2、具备日志分析、风险排查经验，熟悉SQL；
3、自驱力强，具备项目管理、横向协同、良好的沟通和表达能力；
4、英语优秀者优先。
补充要求：具备数据防泄露、机器学习、ISO22301相关实践经验者优先。",数据防泄露; 机器学习; ISO22301; ISO 27001; 攻防实战; 日志结构; 反爬
GEN001750,2025-08,信息安全工程师,信息安全运营专家-安全与风控,"团队介绍：安全运营团队是安全部门的协调与沟通核心，负责确保公司全域的安全举措具备可见性、易理解性，并能有效落地执行。
我们统筹战略规划、项目交付及安全意识推广工作，同时推动构建统一的安全文化。
通过推动运营工作的精细化落地与多方协同，助力提升组织信任度，为字节跳动全球安全战略的推进提供支撑。
1、安全风险保障：主导漏洞全生命周期运营、安全风险防控体系搭建，包括但不限于内部风险治理运营及外部SRC漏洞收集与分析，统筹优化安全管理平台建设；
2、战略与执行效率提升：拆解企业安全战略为可执行计划，推动安全开发流程与架构评审，管理跨部门安全项目，建立标准化流程提升问题闭环效率；
3、技术品牌传播与沟通：制定全员安全培训计划，渗透安全文化至业务决策，提升内部人员信息安全意识，建设信息安全对外品牌形象，以及ToB市场策略，协助ToB打开市场。","1、高潜质：逻辑清晰，擅长复杂问题拆解与系统性推进；
2、强协同：能整合技术、业务及外部资源，推动跨团队合作；
3、善沟通：能向管理层、员工及外部机构传递安全价值；
4、经验：3年以上企业安全运营/战略及管理经验，熟悉安全标准（如ISO27001），技术背景非必需，但需快速学习业务逻辑；
5、加分项：安全技术背景及跨文化沟通的语言能力。
补充要求：具备数据防泄露、AI技术、ISO22301相关实践经验者优先。",数据防泄露; AI技术; ISO22301; 威胁情报; UDS; 敏感数据识别
GEN001751,2025-09,信息安全工程师,安全合规与资质认证专员,"-负责对国家颁布的法律法规进行解读和解读分享，确保公司运营合法合规
-负责对云平台现有证书进行定期维护、对审核工作进行技术支持，如：等级保护、ISO20000、 27001、9001、22301、20000、27701、27018、27017、可信云认证，信息系统安全等级测评、SOC、TISAX 、PCI DSS、CSA STAR等
-负责对云平台进行信息安全其它相关资质的申请、提供合规支持
-负责维护和完善公司信息安全管理体系，制定安全管理规范、流程，以及对全员开展管理体系培训
-负责公司内部的IT安全审计工作，对于未合规项制定整改建议，以及跟踪落实情况
- 负责审核客户合同中信息安全相关条款及回答客户信息安全相关问题等
-根据其他部门申请或项目需要提供合规咨询，作出合规分析与建议
补充职责：结合业务场景推进PIA、安全风险分析、业务建模相关能力建设与落地。","-信息安全及计算机相关专业毕业
-1-2年信息安全管理或合规认证管理、风险管理相关工作经验
-具备较强的沟通能力，思维逻辑清晰；性格乐观开朗、积极上进；情商较高，沟通能力较强
-持有CISSP，CISA、CISP-PIP、ISO27001LA等认证者优先
-理解、熟悉网络安全等级保护、GDPR、ISO27001、ISO27701、ISO20000、 ISO9001、ISO22301、ISO20000、ISO27018、ISO27017、可信云认证、 SOC、TISAX 、PCI DSS、CSA STAR、风险评估等国内外相关标准
-良好的团队协作能力、沟通能力、自我驱动力
补充要求：具备PIA、安全风险分析、业务建模相关实践经验者优先。",PIA; 安全风险分析; 业务建模; 安全平台; 安全法律法规; UDS; 云原生安全; 数据全生命周期治理
GEN001752,2025-09,信息安全工程师,隐私安全数据运营专家-隐私和数据保护办公室（上海）,"1、理解业务场景，基于业务知识及合规治理需要，设计不同业务场景下的数据分类分级标准及识别规则；
2、深入参与数据识别能力建设，与算法工程团队合作，准备高质量评估样本，评估算法模型的实际识别效果，保障识别结果高质量交付；
3、搭建数据安全治理看板，完成系统化指标监控及归因分析，从数据结果层面展示隐私安全治理水位；
4、与产品和研发团队合作，探索行业领先的隐私数据识别和治理方案。","1、本科及以上学历，计算机、数学、统计、管理信息系统、运筹学等相关专业优先；
2、熟悉SQL或其他数据分析脚本语言，了解Spark、Hive等大数据处理工具或框架，2年以上数据分析相关经验优先；
3、具备良好的隐私安全系统化建设思路，了解数据收集、存储、使用、分发场景中的典型风险及常见治理策略；
4、逻辑清晰、执行力强、具备良好的学习能力、自驱力和跨部门协作能力。
补充要求：具备数据安全、工具调用、AI Agent数据安全治理相关实践经验者优先。",数据安全; 工具调用; AI Agent数据安全治理; DoIP; 日志结构; 大数据平台安全
GEN001753,2025-10,信息安全工程师,安全合规工程师-安全与风控,"1、跟进网络安全、数据安全、隐私保护等等法律法规、政策及相关的信息安全标准动态；
2、为公司产品开展等保、ISO 27001、SOC等信息安全相关资质的申请；
3、推动安全合规及隐私保护要求的落地，对于未符合项督促推动整改；
4、优化信息安全管理体系，跟踪各项合规要求的落实情况，对于未符合项督促推动整改。","1、具备3年以上安全合规工作经验；
2、具备一定企业安全合规和技术相关背景知识；
3、熟悉网络安全、数据安全、隐私保护等法律法规及监管要求；
4、参与过ISO管理体系、SOC审计、可信云认证等工作优先；
5、具备良好的团队协作能力、沟通能力、自我驱动力。
补充要求：具备PIA、AI技术、UEBA相关实践经验者优先。",PIA; AI技术; UEBA; DevSecOps; 攻防实战; EU AIA; 数据风险检测; 数据共享
GEN001754,2025-11,信息安全工程师,数据安全工程师,"1、情报挖掘与分析：主动挖掘涉黑产的数据的情报，并结合现有基建能力进行分析；
2、攻防对抗与渗透：通过渗透测试挖掘内部数据安全问题，并开展数据安全对抗，模拟内部人员绕过安全检测并外传数据。提升整体防御水位；
3、深入理解 Web 常见漏洞（如 XSS、CSRF、SQLi、SSRF、RCE、反序列化等）及二进制安全问题（如堆栈溢出、UAF、逻辑漏洞等），用于攻击模拟与防御加固；
4、大数据安全分析：基于日志、流量、行为数据编写策略，识别数据安全事件、定位相关人员；
5、协同响应与溯源：配合应急响应团队，对涉及数据安全事件进行溯源，分析复盘。","1、计算机、信息安全或相关专业本科及以上学历优先;
2、3年以上网络安全相关工作经验，具备扎实的渗透测试与攻防实战背景；
3、具备良好的编程能力（Python/Go/Java 至少一种），能快速开发安全工具；
4、熟悉常见sql语法，有安全数据分析或 UEBA 经验者加分；
5、对黑产生态有深入了解，有黑产工具分析、反爬、账号安全、数据防泄漏等场景经验者优先；
6、具备良好的沟通能力和团队协作精神，有强烈的责任心和持续学习热情。",数据安全; AI for Security; 安全风险分析; 攻防实战; 代码阅读; 安全算法
GEN001755,2025-12,信息安全工程师,隐私安全治理运营专家-隐私和数据保护办公室（北京）,"1、负责企业数据生命周期各类隐私安全建设项目的安全运营工作，包含且不限于数据分类分级、数据加密、数据传输、数据删除、数据最小化使用、权限治理等数据安全相关项目，确保项目执行落地；
2、主导隐私治理方案设计，参与合规要求拆解、解决方案、治理策略的讨论及优化，识别风险，及时反馈治理过程中各类问题及优化建议，追踪落地；
3、负责调研行业优秀案例，了解公司当前安全治理现状，对行业优秀方案进行分析和差异对比，并提出整改建议；
4、负责内部安全平台的运营工作，结合业务和平台发展目标，制定有效的运营计划和运营流程；处理平台日常运营问题，响应并推动业务问题的解决。","1、本科及以上学历，数学、统计、管理、计算机相关专业；
2、2年以上安全治理相关工作经验，具有隐私、数据安全治理、权限管理、权限平台相关工作经验优先；
3、具有良好的沟通能力、逻辑思维能力、语言表达能力、有团队合作精神；
4、自驱、结果导向，喜欢挑战性的工作，工作激情饱满。
符合以下条件之一者将优先考虑：
1、英语可作为工作语言，能够熟练进行书面和口头沟通，有支持跨国业务或跨境隐私合规项目经验者更佳；
2、具备扎实的数据安全技术背景，对数据全生命周期的合规治理有深入理解，熟悉数据加密、脱敏、访问控制等核心控制点的技术原理与落地，或有相关安全平台/工具的运营、建设经验者更佳。
补充要求：具备AI技术、SIEM、数据全生命周期治理相关实践经验者优先。",AI技术; SIEM; 数据全生命周期治理; 数据库
GEN001756,2026-01,信息安全工程师,数据安全工程师-安全与风控,"1、负责规划制定数据安全管控制度，规划搭建业务数据安全防护体系，提升业务数据安全水位；
2、规划数据安全产品设计与落地，包括数据分级治理、数据资产地图、数据血缘跟踪应用、数据加密、数据共享、权限管控、安全审计、基线建设应用等；
3、推动业务数据安全风险治理，包括风险识别与发现、解决方案制定与推动治理、持续改进优化及事后跟踪等；
4、对数据安全控制措施有效性进行持续验证，跟进数据安全事件识别、响应、处置、调查、取证。","1、本科及以上学历，信息安全、网络安全、计算机相关专业出身，5年以上数据安全相关工作经验；
2、熟悉数据安全生命周期，了解各生命周期数据安全风险点及建设重点工作内容，有丰富的数据安全体系建设经验；
3、熟悉常见安全攻防技术以及闭环风险管理思路，针对数据安全风险发现与治理有丰富的实践经验，有数据敏感度；
4、熟悉数据安全产品，如数据防泄露、UEBA、敏感数据识别、数据加解密、数据共享等，有数据安全产品规划、设计、开发、落地运营经验；
5、熟悉企业级大数据安全问题，如Hadoop、HDFS、ElasticSearch，有信息安全数据挖掘、数据分析、情报分析实践经验者优先；
6、具备较强的逻辑思维能力、抗压能力、沟通协调能力及项目管理能力。",数据安全; 业务建模; 企业安全; 智能网联汽车电气架构; DoIP; Flink; 平台开发
GEN001757,2026-02,信息安全工程师,业务安全专家/Leader-安全与风控,"1、对接字节跳动垂直业务线，负责建立业务安全、合规和隐私策略，管理业务安全团队，对业务安全整体负责；
2、识别并分析业务安全风险，准确把握项目优先级并控制风险，并根据内外部环境的变化，及时调整安全策略；
3、与安全中台各部门有效对接，充分利用安全中台的工具、流程和服务，满足业务的安全、合规和隐私保护需求；同时分析安全中台服务与业务需求的差距，推动中台实现满足业务需要的工具和服务；
4、通过数据量化分析各类信息安全数据，不断优化和完善现有的安全策略，制定信息安全管理优化方案，并推动优化方案在业务侧的落地实施；
5、持续跟进安全流程、工具、服务等在业务侧的落地执行情况，制订安全SLA，不断提升和优化业务安全能力，与业务/职能团队共同推动信息安全运营闭环；
6、建立有效的业务线安全应急响应机制、威胁情报体系。","1、信息安全、计算机、通信或相关专业本科及以上学历；
2、有过3年以上互联网应用安全、业务安全技术负责人相关工作经验，有过团队管理经验者优先；
3、理解并掌握以下一种或多种技术领域的安全专业知识，如Web应用安全、移动App安全、数据安全、隐私与合规；
4、有软件安全开发生命周期（SDLC）实践经验；
5、了解行业主流的安全标准、安全模型、安全解决方案、安全体系；
6、认真负责，有强烈的安全意识和主人翁意识。",机器学习; SIEM; 工具调用; 敏感数据识别; UEBA; CTF; 数据安全风险评估; 大数据平台安全; UDS
