job_id,month,standard_job,job_title,job_responsibility,job_requirement,skills
GEN001394,2026-04,数据仓库工程师,实时数据仓库工程师-抖音电商,"1、负责抖音电商业务的实时数据仓库的构建；
2、负责实时指标计算的数据建模、架构设计与开发；
3、负责对实时计算作业的性能进行优化；
4、参与大数据应用规划，为数据产品、挖掘团队提供应用指导；
5、主导Agent核心能力与工作流编排及大模型应用落地：
1）将RAG、Tool Use、上下文管理等关键技术与大数据场景深度融合，为复杂任务提供精准、高效的自动化解决方案（如需求理解、智能SQL生成、自动发布、自动运维等）；
2）推动大模型应用落地，探索包括RAG-QA机器人、数据洞察机器人、AICoding等在真实场景的应用价值，并基于评估体系实现应用效果的持续迭代。","1、熟悉数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、熟练使用Hadoop及Hive，熟悉SQL、Java、Python等编程语言；
3、善于沟通，对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力。
具备LLM应用工程能力者优先：
1、熟悉RAG架构和实现，有检索实践经验；熟悉Prompt工程与Tool Use，理解其在Agent任务拆解与执行中的作用；具备良好的Python开发能力，能灵活运用于Skill等脚本开发。",Flink; Hadoop; Hive; Java; Kafka; Python; Spark; 数据工程
GEN001395,2026-05,数据仓库工程师,实时数据仓库工程师-抖音电商,"1、负责抖音电商业务的实时数据仓库的构建；
2、负责实时指标计算的数据建模、架构设计与开发；
3、负责对实时计算作业的性能进行优化；
4、参与大数据应用规划，为数据产品、挖掘团队提供应用指导；
5、主导Agent核心能力与工作流编排及大模型应用落地：
1）将RAG、Tool Use、上下文管理等关键技术与大数据场景深度融合，为复杂任务提供精准、高效的自动化解决方案（如需求理解、智能SQL生成、自动发布、自动运维等）；
2）推动大模型应用落地，探索包括RAG-QA机器人、数据洞察机器人、AICoding等在真实场景的应用价值，并基于评估体系实现应用效果的持续迭代。","1、熟悉数据仓库实施方法论、深入了解数据仓库体系，并支撑过实际业务场景；
2、熟练使用Hadoop及Hive，熟悉SQL、Java、Python等编程语言；
3、善于沟通，对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力。
具备LLM应用工程能力者优先：
1、熟悉RAG架构和实现，有检索实践经验；熟悉Prompt工程与Tool Use，理解其在Agent任务拆解与执行中的作用；具备良好的Python开发能力，能灵活运用于Skill等脚本开发。",Flink; Hadoop; Hive; Java; Kafka; Python; Spark; 数据工程
GEN001396,2026-07,数据仓库工程师,数据仓库工程师-数据平台,"1、基于抖音全域数据，构建电商业务场景的数据仓库体系；
2、负责数据仓库模型设计、ETL开发，海量数据下的性能调优，以及复杂业务场景下的需求交付；
3、构建围绕安全、质量、效率、成本等方向的数据治理和运维能力建设，并推动相关工具的产品化落地；
4、参与画像标签体系建设，包括但不限于画像标签的生产、管理以及应用等；
5、深入业务，理解并合理抽象业务需求，沉淀高质量体系化的数据资产，为业务赋能。
补充职责：结合业务场景推进Flink、Kafka、Spark相关能力建设与落地。","1、计算机或相关专业，本科及以上学历，3年以上数据仓库相关工作经验；
2、具有丰富的数据开发经验，对数据处理、数据建模、数据分析等有深刻认识和实战经验，熟悉Kimball维度建模方法论；
3、熟悉大数据的常用技术栈（Hadoop，Hive，Spark，Flink，HBase等），具备PB级体量的实战经验；
4、精通SQL，具备海量数据下的性能调优能力，熟练掌握Java或Python；
5、有数据治理经验，对数据质量的重要性有深刻认识；
6、业务理解力强，对数据、新技术敏感，对云计算、大数据技术充满热情，具备积极乐观、诚信负责的职业素养，拥有强烈的进取心、求知欲及团队合作精神，能够精益求精、持续迭代优化。",Flink; Kafka; Spark; 数据工程; 网络技术
GEN001397,2026-07,数据仓库工程师,数据仓库工程师-抖音房产业务平台,"1、以抖音系全域数据为依托，参与构建海量数据下符合房产业务特性的数据仓库建设；
2、负责数据模型的架构设计、开发以及海量数据下的性能调优、复杂业务场景下的需求交付；
3、参与构建围绕安全、质量、效率、成本等方向的数据管理能力建设，并推动某细分横向场景的落地；
4、深入业务，理解并合理抽象业务需求，发挥数据价值，与业务团队紧密合作。","1、熟悉数据仓库体系架构、数据建模方法、数据治理等知识，有较强的SQL/ETL开发能力；
2、对数据价值探索充满热情，较强的业务理解和抽象能力，能快速分析和理解问题；
3、掌握大数据技术栈，包括Hadoop/Hive/Spark/OLAP引擎等；
4、思维逻辑清晰，良好的自驱力、沟通能力和解决问题能力；
5、扎实的数据结构、数据库原理等基础知识，理工科本科以上学历，3年以上数据仓库建模经验；
6、具备流量数据体系建设&实时数据体系建设经验优先；
7、具备房产服务相关行业经验优先。",Hadoop; Hive; Java; Python; Spark
GEN001398,2025-01,数据平台工程师,智能模型数据平台工程师-AI Data,"1、围绕Seed大模型数据全生命周期，建设Seed大模型海量数据的管理/生产/消费/质量的统一平台，提升大模型数据全生命周期的使用效率与质量，赋能算法预训练、SFT/RLHF等场景；
2、构建大模型领域的Data Agent，重构AI-Native的数据平台范式；
3、协同基础架构/云平台团队，搭建稳定高效的底层数据基础设施（数据湖、对象存储、分布式计算、大规模数据检索、数据血缘系统，调度引擎，算力平台等）；
4、主导技术选型与架构优化，基于Spark/Flink/Ray、湖仓一体、向量数据库，调度引擎等技术栈，构建高吞吐、高容错、可扩展的处理存储能力，支撑日PB级数据处理。","1、本科及以上学历，计算机相关专业；
2、精通Python、Java、Go等至少一种编程语言，有服务端开发经验，具备良好的编码能力和代码质量意识；
3、至少精通以下引擎/架构之一：Spark/Flink/Ray等大数据处理引擎，Hudi/Iceberg/Paimon等数据湖，及Doris/ClickHouse等OLAP引擎，PyTorch/TensorFlow等机器学习框架，索引与搜索架构；在线上有实践经验，有源码阅读经验，有引擎二次开发经验优先；
4、对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力，有较好的需求抽象能力和架构能力；学习能力强，能够快速学习完全没有涉猎过的新技术，并快速应用于工程实践。
加分项：
1、大数据平台生产与管理开发经验；
2、大模型数据抓取、加工，合成应用于预训练、SFT/RLHF的实践经验；
3、Agent项目开发经验，了解当前Agent架构实践；
4、良好的AI Coding实践者，有将Harness Engineering应用于实际开发工作经验。",Flink; Hadoop; Java; Kafka; Python; 向量数据库; 数据工程
GEN001399,2025-01,数据平台工程师,大数据平台高级工程师,"1、负责数据平台和分析型产品，服务于字节跳动的相关产品线；
2、面向PB级超大规模数据问题，每天处理千亿增量的数据信息；
3、为大数据的全生命周期提供服务，覆盖数据产生，传输，建模，统计分析，实验评估，可视化的全流程；
4、构建设计良好的数据流、数据仓库、调度系统、查询引擎，数据服务、分析系统、流程规范，数据工具/产品，降低数据的使用门槛，保证系统稳定高效运行，以实现数据的最大价值。","1、熟悉多项大数据处理/分析相关的工具/框架，例如：Hadoop，Mapreduce，Hive，Storm，Spark，Kylin，Scribe，Kafka，Hbase等；
2、优秀的编码能力，生产环境快速Troubleshooting能力，对新技术有强烈的学习热情；
3、优秀的理解沟通能力，能快速理解业务背景，对数据敏感，崇尚数据说话，深信数据在驱动业务、支撑决策上的价值，有Web应用开发能力者优先。",Flink; Hadoop; Java; Kafka; Python; Spark
GEN001400,2025-03,数据平台工程师,大数据平台高级工程师 — 数据流方向,"1、面向字节跳动旗下相关产品线，负责数据流和相关数据服务；
2、面向超大规模数据问题，每天处理千亿增量的用户行为数据；
3、负责流式数据的实时传递，清洗，转换，计算，并对外提供查询服务；
4、负责相同数据集的批处理功能。","1、有至少TB以上级大数据处理经验，编码能力强悍，具备生产系统快速 trouble-shooting 的经验和能力；
2、熟悉大数据处理工具/框架中的一项或多项，包括但不限于Hadoop, Mapreduce, Hive, Storm, Spark, scribe, kafka, hbase, canal，sqoop等；
3、对开源社区有过贡献者优先，请在简历上说明。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001401,2025-04,数据平台工程师,算法策略实习生-【数据平台】,"1、深入快手垂直业务场景，分析洞察业务痛点，发掘机会点，利用算法挖掘能力助力业务发展；
2、研究前沿的机器学习／数据挖掘算法，在业务现实场景中进行落地应用，提升算法效果。","1、计算机科学、数据科学、统计学相关专业优先，且具备较强的数理统计基础和逻辑思维能力；
2、熟悉常见的机器学习模型的优缺点和适用场景；
3、熟悉常见的学习框架，并有实际的模型训练、调优的项目经验；
4、有较强的编程和算法实现能力，具备Python/Scala/Java开发经验，能够独立完成算法模块设计开发和测试，了解常用Shell命令；
5、具备一定分布式、大数据软件开发经验，熟悉Hive、Spark等大数据开发工具；
6、抗压能力强，学习能力强，工作细心有责任感，有较强的自我驱动力；有良好的团队合作和沟通能力；
加分项：
1、有推荐系统、机器学习、自然语言理解相关领域研究或者实习经验者优先；
2、有因果推断，Uplifting model相关建模经验者优先。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001402,2025-06,数据平台工程师,大数据平台高级工程师 — 数据流方向,"1、面向字节跳动旗下相关产品线，负责数据流和相关数据服务；
2、面向超大规模数据问题，每天处理千亿增量的用户行为数据；
3、负责流式数据的实时传递，清洗，转换，计算，并对外提供查询服务；
4、负责相同数据集的批处理功能。","1、有至少TB以上级大数据处理经验，编码能力强悍，具备生产系统快速 trouble-shooting 的经验和能力；
2、熟悉大数据处理工具/框架中的一项或多项，包括但不限于Hadoop, Mapreduce, Hive, Storm, Spark, scribe, kafka, hbase, canal，sqoop等；
3、对开源社区有过贡献者优先，请在简历上说明。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001403,2025-07,数据平台工程师,大数据运维实习生-数据平台,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：数据平台是字节跳动数据中台部门，为公司多业务线（包括抖音、电商、直播和生活服务等）提供一站式大数据解决方案，涵盖数据的生产、清洗、传输、建模、分析等全流程链路，提供数据开发、实验评估、画像标签、增强分析等多元场景解决能力。同时，数据平台部门也致力于把字节跳动积累沉淀的数据中台解决方案做商业化输出，让更多行业能够应用我们的产品能力构建自己的数据中台。在火山引擎上，我们提供了营销增长套件，数据中台等相关产品解决方案，为泛互联网、金融、汽车、新零售等行业提供了行业解决方案。
1、负责字节跳动线上大数据产品的SLA体系、容灾体系的建设、故障的自愈等，保障业务的持续可用；
2、为字节跳动集团的数据分析基础设施负责，持续提升服务质量，提升用户体验，和产品研发团队直接合作，推进客户问题的解决，以及数据产品的持续优化；
3、负责字节跳动大数据产品的SRE平台的研发、自动化建设与持续迭代，引导产品的运维模式向数字化、智能化方向发展演进；
4、参与数据服务产品体系的建设，核心客户交付，项目POC等。","1、2027届本科及以上学历在读，计算机等相关专业优先；
2、熟悉Linux、网络等系统运维的技能，熟悉大数据等开源或商用技术，有实际的大数据商业应用开发经验者优先；
3、熟练掌握常用开源组件的配置，具备故障排查、解决问题的能力；
4、热爱计算机科学和互联网技术，精通至少一门脚本或开发语言，包括但不限于Python、Shell、Java、Go等；
5、良好的沟通表达呈现与逻辑思维能力，良好的服务意识与协作意识，责任心强。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001404,2025-08,数据平台工程师,智能模型数据平台工程师-AI Data,"1、围绕Seed大模型数据全生命周期，建设Seed大模型海量数据的管理/生产/消费/质量的统一平台，提升大模型数据全生命周期的使用效率与质量，赋能算法预训练、SFT/RLHF等场景；
2、构建大模型领域的Data Agent，重构AI-Native的数据平台范式；
3、协同基础架构/云平台团队，搭建稳定高效的底层数据基础设施（数据湖、对象存储、分布式计算、大规模数据检索、数据血缘系统，调度引擎，算力平台等）；
4、主导技术选型与架构优化，基于Spark/Flink/Ray、湖仓一体、向量数据库，调度引擎等技术栈，构建高吞吐、高容错、可扩展的处理存储能力，支撑日PB级数据处理。","1、本科及以上学历，计算机相关专业；
2、精通Python、Java、Go等至少一种编程语言，有服务端开发经验，具备良好的编码能力和代码质量意识；
3、至少精通以下引擎/架构之一：Spark/Flink/Ray等大数据处理引擎，Hudi/Iceberg/Paimon等数据湖，及Doris/ClickHouse等OLAP引擎，PyTorch/TensorFlow等机器学习框架，索引与搜索架构；在线上有实践经验，有源码阅读经验，有引擎二次开发经验优先；
4、对业务敏感，能快速理解业务背景，具备优秀的技术与业务结合能力，有较好的需求抽象能力和架构能力；学习能力强，能够快速学习完全没有涉猎过的新技术，并快速应用于工程实践。
加分项：
1、大数据平台生产与管理开发经验；
2、大模型数据抓取、加工，合成应用于预训练、SFT/RLHF的实践经验；
3、Agent项目开发经验，了解当前Agent架构实践；
4、良好的AI Coding实践者，有将Harness Engineering应用于实际开发工作经验。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001405,2025-09,数据平台工程师,大数据平台高级工程师,"1、负责数据平台和分析型产品，服务于字节跳动的相关产品线；
2、面向PB级超大规模数据问题，每天处理千亿增量的数据信息；
3、为大数据的全生命周期提供服务，覆盖数据产生，传输，建模，统计分析，实验评估，可视化的全流程；
4、构建设计良好的数据流、数据仓库、调度系统、查询引擎，数据服务、分析系统、流程规范，数据工具/产品，降低数据的使用门槛，保证系统稳定高效运行，以实现数据的最大价值。
补充职责：结合业务场景推进Flink、Hadoop、Java相关能力建设与落地。","1、熟悉多项大数据处理/分析相关的工具/框架，例如：Hadoop，Mapreduce，Hive，Storm，Spark，Kylin，Scribe，Kafka，Hbase等；
2、优秀的编码能力，生产环境快速Troubleshooting能力，对新技术有强烈的学习热情；
3、优秀的理解沟通能力，能快速理解业务背景，对数据敏感，崇尚数据说话，深信数据在驱动业务、支撑决策上的价值，有Web应用开发能力者优先。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001406,2025-10,数据平台工程师,数据中台运营(J12259),"1. 客服数据平台建设规划：基于客服战略与组织绩效目标，牵头制定客服数据平台的建设蓝图与分阶段实施路径。明确各阶段里程碑、交付物、资源需求及依赖关系，推动规划获得业务与管理层共识，并滚动迭代；
2. 业务与数据衔接：深入客服业务一线（受理、工单、售后、质检等），理解业务流程、痛点与分析逻辑，主导梳理核心业务数据、服务指标、客户VOC及业务需求。精准转化为技术团队可落地的数据方案（包含：数据采集、指标口径、维度建模、预警规则、可视化看板原型）；
3. 技术落地协同保障：与信息化/技术团队紧密协作，参与技术方案评审，确保数据采集、ETL逻辑、数仓分层与业务需求对齐。在开发、测试、上线阶段，负责数据质量验收，使用SQL验证核心指标计算结果，对平台“数据准不准、逻辑对不对”负最终责任；
4.指标体系搭建：牵头运营团队梳理并定义客服核心运营与绩效指标体系，推动指标可视化配置，并建立主动预警机制；
5.数据驱动运营：通过监控平台，常态化分析指标异动，定位根因（如下钻分析、归因路径），输出《客服运营数据洞察报告》至运营团队推进问题解决，推动组织绩效目标达成；
6.VOC洞察：内部VOC：规划全量客户声音（VOC）的数据来源（会话、通话转文本、工单、问卷等），设计文本分类、情感分析、意图识别等标签加工链路。建立VOC分析框架（结构化分类与趋势洞察），输出《客户声音洞察报告》。外部情报：主动收集并整合竞品服务动态、行业基准、社交媒体舆情、第三方评测等外部服务信息，设计内外融合的标签体系，在平台中集成“外部服务雷达”看板。闭环落地：将内外部洞察结果反哺监控平台，为服务流程优化、产品改进、服务战略规划提供依据，形成“发现→分析→改进→验证”完整闭环；
7.数据质量与中台运维：推动数据质量、血缘关系、安全权限等治理工作，保障平台数据“能用、好用、敢用”。负责数据指标、报表、标签体系的日常迭代、版本管理、权限运营。","1. 学历经验：本科及以上学历，3年以上数据相关工作经验（（数据分析、数据产品、数据运营或BI工程师），具备主导或完整参与过数据中台/数字化运营平台从0到1建设经验（非纯维护或纯执行角色）；
2. 业务能力：了解客服中心业务流程，了解VOC在客服场景的业务价值，知道如何通过数据分析预判用户问题、辅助座席、提升满意度；
3. 技术能力：熟练SQL，能独立跨表查询、数据验证、口径核对、异常排查；理解数据仓库分层逻辑、ETL过程、维度建模，能与技术团队无障碍沟通方案，无需手写生产级代码；
4. 综合素质：强沟通能力，能跟业务聊指标、跟交付方聊方案、跟管理层聊ROI；跨团队协调推动落地的能力。
补充要求：具备Flink、Hadoop、Java相关实践经验者优先。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001407,2025-11,数据平台工程师,安全数据平台负责人-安全与风控,"1、主导设计和建设信息安全领域的数据仓库体系，覆盖安全事件、威胁情报、漏洞管理、访问控制、合规审计等核心安全数据域；主导数据平台产品的整体规划、架构设计和研发落地，打造面向安全场景的一站式数据服务平台；
2、制定数据采集策略，确保对业务相关数据的高覆盖率，建立完善的数据接入和整合机制，并持续优化数据质量管理体系，包括数据准确性、完整性、时效性和一致性的监控与保障；
3、设计并实现灵活的数据服务接口和自助分析工具；数据可视化和报表平台建设，降低下游团队的数据使用门槛，提升安全态势感知和决策支持能力；
4、将AI能力深度融入数据平台产品，推动平台从传统数据工具向智能化数据平台演进；建设AI辅助的安全数据洞察能力，实现从被动查询到主动推送的智能分析升级；构建AI驱动的数据治理能力，包括智能数据分类、异常检测、自动化数据质量修复等；
5、推动数据服务与跨团队协作，为相关安全业务团队提供数据支持和数据分析服务；与各业务线建立数据合作机制，推动安全数据在业务侧的价值落地；
6、制定团队技术路线图和人才发展规划，培养团队核心技术能力；推动团队文化建设，营造创新、协作、追求卓越的工程文化。","1、计算机科学、软件工程、数据科学或相关领域本科及以上学历，硕士学位或博士学位优先；
2、8年以上数据平台/数据工程相关工作经验，其中3年以上团队管理经验，具备较好的业务战略思维能力，能够将技术方向与业务目标有效对齐，出色的团队管理和跨部门协调能力，能够有效推动跨团队项目落地；
3、精通大数据技术栈（Hadoop、Spark、Flink、Kafka等），熟悉数据仓库建模方法论，具备数据治理和数据质量管理的体系化经验，了解信息安全领域的基本概念和数据特征；
4、有从零到一构建数据平台的完整经验，或主导过数据平台的技术升级；
5、深入理解分布式系统原理，具备高并发、高可用系统的设计和优化经验；
6、具备AI/ML工程落地经验，熟悉大语言模型的应用开发，具备AI Native产品设计思维的候选人优先。
优先考虑
1、有安全行业数据平台建设经验；
2、有SIEM、SOAR等安全产品的数据架构经验；
3、有数据中台或数据平台产品化的成功案例；
4、在AI for Security领域有研究或实践经验；
5、有数据隐私合规（GDPR、CCPA等）的实践经验；
6、有跨国团队或多地协作的管理经验。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001408,2025-12,数据平台工程师,阿里云智能-Data+AI大数据平台技术专家-MaxCompute,"1. 参与大数据+AI一体化产品MaxFrame的设计、开发与技术演进，支撑阿里集团内部和公有云上的Data+AI一体化计算场景；
2. 能够独立完成项目需要的系统分析、设计，编码，测试和上线部署任务，确保项目的进度、质量和稳定性要求；
3. 技术基础扎实，沟通和团队合作流畅，熟练使用AI工具，乐于分享，能够积极参与团队中的设计评审和代码评审工作，并能给出相关改进建议；
4. 有一定的技术前瞻性，可以对平台演进中的技术需求(如异构集群的数据处理加速)进行预研和设计，满足对大数据+AI平台快速发展过程中，对各项业务场景的客户需求；
5.该职位涉及值班响应的职责，在服务级别协议（SLA）时间内做出对客响应，推动客户问题的解决，改善客户体验。","1. 具备扎实的计算机基础和分布式系统研发经验，并对操作系统原理，计算机网络等系统领域知识有较好的理解和项目应用经验。
2. 熟悉主流面向对象编程语言，具备优秀的系统 Debug/Profiling 能力。
3. 工程实践方面，能够熟练使用Python，并熟悉PyData技术栈，具备较好的使用Python进行数据处理的经验。
4. 熟悉Kubernetes和Ray平台并具备Ray 组件开发经验，或具备Daft/Ray Data/Modin等分布式DataFrame框架使用经验的候选人优先。",Flink; Java; Kafka; Python; 数据工程
GEN001409,2025-12,数据平台工程师,大数据平台高级工程师 — 数据流方向,"1、面向字节跳动旗下相关产品线，负责数据流和相关数据服务；
2、面向超大规模数据问题，每天处理千亿增量的用户行为数据；
3、负责流式数据的实时传递，清洗，转换，计算，并对外提供查询服务；
4、负责相同数据集的批处理功能。
补充职责：结合业务场景推进Hadoop、Java、Spark相关能力建设与落地。","1、有至少TB以上级大数据处理经验，编码能力强悍，具备生产系统快速 trouble-shooting 的经验和能力；
2、熟悉大数据处理工具/框架中的一项或多项，包括但不限于Hadoop, Mapreduce, Hive, Storm, Spark, scribe, kafka, hbase, canal，sqoop等；
3、对开源社区有过贡献者优先，请在简历上说明。",Hadoop; Java; Spark; 向量数据库; 数据工程; 机器学习
GEN001410,2026-01,数据平台工程师,数据平台与BI资深工程师（J96367）,"-依据业务形态，规划并主导企业级数据平台、数据仓库/湖仓的架构设计与持续优化，建立完善的数据治理体系，保障数据质量、安全与合规
-围绕业务需要，完成BI可视化、自助分析体系及专项数据产品（如用户画像、经营分析系统）的建设，深度挖掘业务痛点，将数据洞察转化为可执行的业务建议，驱动决策与增长
-负责关键数据项目的全周期管理，确保高质量交付，高效协同各业务与技术部门，解决核心业务问题
-负责规划团队技术方向，提升团队技术水平，培养核心人才，打造高效能梯队","-精通大数据生态（Hadoop/Spark/Flink/Kafka）与现代数据架构，具备丰富的数据建模、ETL设计与系统调优经验
-拥有通过数据项目（如指标体系、分析模型）直接驱动业务增长、效率提升或成本优化的成功案例
-具备5年以上数据团队管理经验，擅长目标管理与梯队建设，能带领团队在复杂环境下取得成果
-具备良好的业务嗅觉、跨部门沟通能力和技术前瞻性，责任心强，能规划并推动长期技术方案落地",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001411,2026-02,数据平台工程师,数据平台与BI资深工程师（J96367）,"-依据业务形态，规划并主导企业级数据平台、数据仓库/湖仓的架构设计与持续优化，建立完善的数据治理体系，保障数据质量、安全与合规
-围绕业务需要，完成BI可视化、自助分析体系及专项数据产品（如用户画像、经营分析系统）的建设，深度挖掘业务痛点，将数据洞察转化为可执行的业务建议，驱动决策与增长
-负责关键数据项目的全周期管理，确保高质量交付，高效协同各业务与技术部门，解决核心业务问题
-负责规划团队技术方向，提升团队技术水平，培养核心人才，打造高效能梯队","-精通大数据生态（Hadoop/Spark/Flink/Kafka）与现代数据架构，具备丰富的数据建模、ETL设计与系统调优经验
-拥有通过数据项目（如指标体系、分析模型）直接驱动业务增长、效率提升或成本优化的成功案例
-具备5年以上数据团队管理经验，擅长目标管理与梯队建设，能带领团队在复杂环境下取得成果
-具备良好的业务嗅觉、跨部门沟通能力和技术前瞻性，责任心强，能规划并推动长期技术方案落地",向量数据库; Flink; Hadoop; Java; Kafka; Python; Spark; 数据工程
GEN001412,2026-03,数据平台工程师,安全数据平台负责人-安全与风控,"1、主导设计和建设信息安全领域的数据仓库体系，覆盖安全事件、威胁情报、漏洞管理、访问控制、合规审计等核心安全数据域；主导数据平台产品的整体规划、架构设计和研发落地，打造面向安全场景的一站式数据服务平台；
2、制定数据采集策略，确保对业务相关数据的高覆盖率，建立完善的数据接入和整合机制，并持续优化数据质量管理体系，包括数据准确性、完整性、时效性和一致性的监控与保障；
3、设计并实现灵活的数据服务接口和自助分析工具；数据可视化和报表平台建设，降低下游团队的数据使用门槛，提升安全态势感知和决策支持能力；
4、将AI能力深度融入数据平台产品，推动平台从传统数据工具向智能化数据平台演进；建设AI辅助的安全数据洞察能力，实现从被动查询到主动推送的智能分析升级；构建AI驱动的数据治理能力，包括智能数据分类、异常检测、自动化数据质量修复等；
5、推动数据服务与跨团队协作，为相关安全业务团队提供数据支持和数据分析服务；与各业务线建立数据合作机制，推动安全数据在业务侧的价值落地；
6、制定团队技术路线图和人才发展规划，培养团队核心技术能力；推动团队文化建设，营造创新、协作、追求卓越的工程文化。","1、计算机科学、软件工程、数据科学或相关领域本科及以上学历，硕士学位或博士学位优先；
2、8年以上数据平台/数据工程相关工作经验，其中3年以上团队管理经验，具备较好的业务战略思维能力，能够将技术方向与业务目标有效对齐，出色的团队管理和跨部门协调能力，能够有效推动跨团队项目落地；
3、精通大数据技术栈（Hadoop、Spark、Flink、Kafka等），熟悉数据仓库建模方法论，具备数据治理和数据质量管理的体系化经验，了解信息安全领域的基本概念和数据特征；
4、有从零到一构建数据平台的完整经验，或主导过数据平台的技术升级；
5、深入理解分布式系统原理，具备高并发、高可用系统的设计和优化经验；
6、具备AI/ML工程落地经验，熟悉大语言模型的应用开发，具备AI Native产品设计思维的候选人优先。
优先考虑
1、有安全行业数据平台建设经验；
2、有SIEM、SOAR等安全产品的数据架构经验；
3、有数据中台或数据平台产品化的成功案例；
4、在AI for Security领域有研究或实践经验；
5、有数据隐私合规（GDPR、CCPA等）的实践经验；
6、有跨国团队或多地协作的管理经验。",Flink; Hadoop; Java; Kafka; Python; Spark; 向量数据库; 数据工程
GEN001413,2026-04,数据平台工程师,阿里云智能-Data+AI大数据平台技术专家-MaxCompute,"1. 参与大数据+AI一体化产品MaxFrame的设计、开发与技术演进，支撑阿里集团内部和公有云上的Data+AI一体化计算场景；
2. 能够独立完成项目需要的系统分析、设计，编码，测试和上线部署任务，确保项目的进度、质量和稳定性要求；
3. 技术基础扎实，沟通和团队合作流畅，熟练使用AI工具，乐于分享，能够积极参与团队中的设计评审和代码评审工作，并能给出相关改进建议；
4. 有一定的技术前瞻性，可以对平台演进中的技术需求(如异构集群的数据处理加速)进行预研和设计，满足对大数据+AI平台快速发展过程中，对各项业务场景的客户需求；
5.该职位涉及值班响应的职责，在服务级别协议（SLA）时间内做出对客响应，推动客户问题的解决，改善客户体验。","1. 具备扎实的计算机基础和分布式系统研发经验，并对操作系统原理，计算机网络等系统领域知识有较好的理解和项目应用经验。
2. 熟悉主流面向对象编程语言，具备优秀的系统 Debug/Profiling 能力。
3. 工程实践方面，能够熟练使用Python，并熟悉PyData技术栈，具备较好的使用Python进行数据处理的经验。
4. 熟悉Kubernetes和Ray平台并具备Ray 组件开发经验，或具备Daft/Ray Data/Modin等分布式DataFrame框架使用经验的候选人优先。",向量数据库; Flink; Java; Kafka; Python; 数据工程; 信息安全
GEN001414,2026-04,数据平台工程师,大数据运维实习生-数据平台,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：数据平台是字节跳动数据中台部门，为公司多业务线（包括抖音、电商、直播和生活服务等）提供一站式大数据解决方案，涵盖数据的生产、清洗、传输、建模、分析等全流程链路，提供数据开发、实验评估、画像标签、增强分析等多元场景解决能力。同时，数据平台部门也致力于把字节跳动积累沉淀的数据中台解决方案做商业化输出，让更多行业能够应用我们的产品能力构建自己的数据中台。在火山引擎上，我们提供了营销增长套件，数据中台等相关产品解决方案，为泛互联网、金融、汽车、新零售等行业提供了行业解决方案。
1、负责字节跳动线上大数据产品的SLA体系、容灾体系的建设、故障的自愈等，保障业务的持续可用；
2、为字节跳动集团的数据分析基础设施负责，持续提升服务质量，提升用户体验，和产品研发团队直接合作，推进客户问题的解决，以及数据产品的持续优化；
3、负责字节跳动大数据产品的SRE平台的研发、自动化建设与持续迭代，引导产品的运维模式向数字化、智能化方向发展演进；
4、参与数据服务产品体系的建设，核心客户交付，项目POC等。
补充职责：结合业务场景推进向量数据库、Hadoop、Kafka相关能力建设与落地。","1、2027届本科及以上学历在读，计算机等相关专业优先；
2、熟悉Linux、网络等系统运维的技能，熟悉大数据等开源或商用技术，有实际的大数据商业应用开发经验者优先；
3、熟练掌握常用开源组件的配置，具备故障排查、解决问题的能力；
4、热爱计算机科学和互联网技术，精通至少一门脚本或开发语言，包括但不限于Python、Shell、Java、Go等；
5、良好的沟通表达呈现与逻辑思维能力，良好的服务意识与协作意识，责任心强。",向量数据库; Hadoop; Kafka; Python; Spark; 数据工程
