job_id,job_title,company_name,source_type,source_name,raw_keyword,normalized_keyword,category,keyword_type,source,evidence_field,evidence_sentence,confidence,match_method
job_7327bfadf20d1f534d7a,AI产品架构师,腾讯云智研发子公司,enterprise,腾讯招聘,项目管理,项目管理,项目管理,business,seed,job_description,执行流程管理、事项管理、项目管理，逻辑清晰，具有判断决策和风险识别及解决的能力,1.0,seed_dictionary
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,1.0,seed_dictionary
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,job_description,负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,1.0,seed_dictionary
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,大模型推理,大模型推理,AI与大模型,auto_phrase,regex_chinese_phrase,job_description,负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,0.6,regex_chinese_phrase
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,模型推理,Model Inference,AI基础设施,technology,skill_aliases,job_description,负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,0.9,seed_dictionary
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,模型推理,模型推理,AI基础设施,technology,seed,job_description,负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,1.0,seed_dictionary
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,WXG,WXG,岗位标签,title_or_tag,auto_title_tag,tags,WXG,0.72,title_tag
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,WXG公共,WXG公共,岗位标签,title_or_tag,auto_title_tag,tags,WXG公共,0.72,title_tag
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,一年以上工作经验,一年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,一年以上工作经验,0.72,title_tag
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,微信-AI应用开发工程师,微信-AI应用开发工程师,岗位角色,title_or_tag,auto_title_tag,job_title,微信-AI应用开发工程师,0.72,title_tag
job_841aecf8986f2816ce92,微信-AI应用开发工程师,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,job_description,负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,0.9,seed_dictionary
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责将复杂的业务问题转化为可行的 AI 产品方案，明确技术边界与落地可行性,1.0,seed_dictionary
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,IEG,IEG,岗位标签,title_or_tag,auto_title_tag,tags,IEG,0.72,title_tag
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,五年以上工作经验,五年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,五年以上工作经验,0.72,title_tag
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,产品,产品,岗位标签,title_or_tag,auto_title_tag,tags,产品,0.72,title_tag
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,预算专用-光子技术发展部公共产品,预算专用-光子技术发展部公共产品,岗位标签,title_or_tag,auto_title_tag,tags,预算专用-光子技术发展部公共产品,0.72,title_tag
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,专家游戏策划-AI 方向,专家游戏策划-AI 方向,岗位角色,title_or_tag,auto_title_tag,job_title,专家游戏策划-AI 方向,0.72,title_tag
job_896656348a682d126326,专家游戏策划-AI 方向,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,分析AI领域的前沿技术、产品机会和探索商业模式，深入业务场景，探索AI等创新实践与业务的结合点,1.0,seed_dictionary
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,运营,运营,产品运营,business,seed,job_description,横向协同产品、运营、研发等多部门，为战略性攻坚方向提供分析支持与落地推动建议,0.8,seed_dictionary
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,PCG,PCG,岗位标签,title_or_tag,auto_title_tag,tags,PCG,0.72,title_tag
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,商业分析师-AI方向,商业分析师-AI方向,岗位标签,title_or_tag,auto_title_tag,job_title,商业分析师-AI方向,0.72,title_tag
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,应用宝,应用宝,岗位标签,title_or_tag,auto_title_tag,tags,应用宝,0.72,title_tag
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,战略与投资,战略与投资,岗位标签,title_or_tag,auto_title_tag,tags,战略与投资,0.72,title_tag
job_90ba6d668e01454ec364,商业分析师-AI方向,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责AI金融数据库和MCP的规划和建设，推动大模型技术在金融AI助理、智能选基、智能投顾等金融核心场景的落地,1.0,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,job_description,负责AI金融数据库和MCP的规划和建设，推动大模型技术在金融AI助理、智能选基、智能投顾等金融核心场景的落地,1.0,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,量化,模型量化,AI基础设施,technology,seed,job_description,负责金融量化策略的构建和开发，赋能用户的金融投资决策,0.85,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,CDG,CDG,岗位标签,title_or_tag,auto_title_tag,tags,CDG,0.72,title_tag
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,五年以上工作经验,五年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,五年以上工作经验,0.72,title_tag
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,公共,公共,岗位标签,title_or_tag,auto_title_tag,tags,公共,0.72,title_tag
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,AI金融数据工程师,AI金融数据工程师,岗位角色,title_or_tag,auto_title_tag,job_title,AI金融数据工程师,0.72,title_tag
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,job_description,负责AI金融数据库和MCP的规划和建设，推动大模型技术在金融AI助理、智能选基、智能投顾等金融核心场景的落地,0.9,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,MCP,Model Context Protocol,数据与算法,technology,skill_aliases,job_description,负责AI金融数据库和MCP的规划和建设，推动大模型技术在金融AI助理、智能选基、智能投顾等金融核心场景的落地,0.85,seed_dictionary
job_9a3bb0e9a5c245ce1cd2,AI金融数据工程师,腾讯,enterprise,腾讯招聘,MCP,MCP,自动短语,auto_english,regex_english,job_description,负责AI金融数据库和MCP的规划和建设，推动大模型技术在金融AI助理、智能选基、智能投顾等金融核心场景的落地,0.65,regex_english
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,AI 驱动的原型开发：使用 AI Coding 工具直接将设计概念转化为可交互的高保真 Demo，能直接参与到研发工作中,1.0,seed_dictionary
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,PCG,PCG,岗位标签,title_or_tag,auto_title_tag,tags,PCG,0.72,title_tag
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,两年以上工作经验,两年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,两年以上工作经验,0.72,title_tag
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,应用宝,应用宝,岗位标签,title_or_tag,auto_title_tag,tags,应用宝,0.72,title_tag
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,设计,设计,岗位标签,title_or_tag,auto_title_tag,tags,设计,0.72,title_tag
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,AI设计工程师,AI设计工程师,岗位角色,title_or_tag,auto_title_tag,job_title,AI设计工程师,0.72,title_tag
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,Builder,Builder,自动短语,auto_english,regex_english,job_description,独立闭环：作为一个微型创新单元，成为Builder完成最小闭环,0.65,regex_english
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,Coding,Coding,自动短语,auto_english,regex_english,job_description,AI 驱动的原型开发：使用 AI Coding 工具直接将设计概念转化为可交互的高保真 Demo，能直接参与到研发工作中,0.65,regex_english
job_9a47df4abd72fd7f6b3e,AI设计工程师,腾讯,enterprise,腾讯招聘,Demo,Demo,自动短语,auto_english,regex_english,job_description,AI 驱动的原型开发：使用 AI Coding 工具直接将设计概念转化为可交互的高保真 Demo，能直接参与到研发工作中,0.65,regex_english
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,内容生产与宣发提效： 开发专门针对业务场景的内容宣发智能体（Content Agent），通过 AI 辅助产出高质量文案、海报及视频脚本，并实现多平台的一键/自动化分发,1.0,seed_dictionary
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,Agent,AI Agent,AI与大模型,technology,seed,job_description,内容生产与宣发提效： 开发专门针对业务场景的内容宣发智能体（Content Agent），通过 AI 辅助产出高质量文案、海报及视频脚本，并实现多平台的一键/自动化分发,0.9,seed_dictionary
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,Agent,Agent,AI与大模型,auto_english,regex_english,job_description,智能社群管理（万人级）： 负责搭建与维护社群运营 Agent，实现万人社群的自动化答疑、活跃引导及违规监控，确保社群 7x24 小时高质量运转,0.65,regex_english
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,运营,运营,产品运营,business,seed,job_description,智能社群管理（万人级）： 负责搭建与维护社群运营 Agent，实现万人社群的自动化答疑、活跃引导及违规监控，确保社群 7x24 小时高质量运转,0.8,seed_dictionary
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,AI技术型产品运营,AI技术型产品运营,岗位标签,title_or_tag,auto_title_tag,job_title,AI技术型产品运营,0.72,title_tag
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,CSIG,CSIG,岗位标签,title_or_tag,auto_title_tag,tags,CSIG,0.72,title_tag
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,三年以上工作经验,三年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,三年以上工作经验,0.72,title_tag
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,产品,产品,岗位标签,title_or_tag,auto_title_tag,tags,产品,0.72,title_tag
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,腾讯云,腾讯云,岗位标签,title_or_tag,auto_title_tag,tags,腾讯云,0.72,title_tag
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_9a9411dd451e1ea2b7ef,AI技术型产品运营,腾讯,enterprise,腾讯招聘,MVP,MVP,自动短语,auto_english,regex_english,job_description,要求能够利用低代码或现代前端框架（如 Next.js/Tailwind）进行“最小化可行产品 (MVP)”的快速产出与测试,0.65,regex_english
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,构建AI Coding研效提升体系，基于上下文工程、Harness工程、CI/CD流水线集成，打造从需求到交付的AI驱动开发闭环,1.0,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,Agent,AI Agent,AI与大模型,technology,seed,job_description,与行业客户深度沟通，精准挖掘Agent（智能体）在行业场景中的核心痛点与需求，转化为可落地的产品方案,0.9,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,Agent,Agent,AI与大模型,auto_english,regex_english,job_description,与行业客户深度沟通，精准挖掘Agent（智能体）在行业场景中的核心痛点与需求，转化为可落地的产品方案,0.65,regex_english
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,输出可落地的AI解决方案,输出可落地的AI解决方案,AI与大模型,auto_phrase,regex_chinese_phrase,job_description,深入行业场景，将模糊需求拆解为可执行的技术路线图，主导需求分析、技术选型、架构设计，输出可落地的AI解决方案,0.6,regex_chinese_phrase
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,量化,模型量化,AI基础设施,technology,seed,job_description,开发提效工具和自动化工作流，开展客户与内部技术培训和运营推广，把AI Coding嵌入到生产工作流，产生可量化的ROI,0.85,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,CI/CD,CI/CD,云原生与运维,technology,seed,job_description,构建AI Coding研效提升体系，基于上下文工程、Harness工程、CI/CD流水线集成，打造从需求到交付的AI驱动开发闭环,1.0,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,运营,运营,产品运营,business,seed,job_description,开发提效工具和自动化工作流，开展客户与内部技术培训和运营推广，把AI Coding嵌入到生产工作流，产生可量化的ROI,0.8,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,CSIG,CSIG,岗位标签,title_or_tag,auto_title_tag,tags,CSIG,0.72,title_tag
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,五年以上工作经验,五年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,五年以上工作经验,0.72,title_tag
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,产品,产品,岗位标签,title_or_tag,auto_title_tag,tags,产品,0.72,title_tag
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,腾讯云,腾讯云,岗位标签,title_or_tag,auto_title_tag,tags,腾讯云,0.72,title_tag
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,AI前线部署工程师FDE,AI前线部署工程师FDE,岗位角色,title_or_tag,auto_title_tag,job_title,AI前线部署工程师FDE,0.72,title_tag
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,Coding,Coding,自动短语,auto_english,regex_english,job_description,构建AI Coding研效提升体系，基于上下文工程、Harness工程、CI/CD流水线集成，打造从需求到交付的AI驱动开发闭环,0.65,regex_english
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,FDE,FDE,自动短语,auto_english,regex_english,job_title,AI前线部署工程师FDE,0.65,regex_english
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,Harness,Harness,自动短语,auto_english,regex_english,job_description,构建AI Coding研效提升体系，基于上下文工程、Harness工程、CI/CD流水线集成，打造从需求到交付的AI驱动开发闭环,0.65,regex_english
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,ROI,ROI,自动短语,auto_english,regex_english,job_description,开发提效工具和自动化工作流，开展客户与内部技术培训和运营推广，把AI Coding嵌入到生产工作流，产生可量化的ROI,0.65,regex_english
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,需求分析,需求分析,自动短语,auto_phrase,regex_chinese_phrase,job_description,深入行业场景，将模糊需求拆解为可执行的技术路线图，主导需求分析、技术选型、架构设计，输出可落地的AI解决方案,0.6,regex_chinese_phrase
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,架构设计,架构设计,软件工程,technology,seed,job_description,深入行业场景，将模糊需求拆解为可执行的技术路线图，主导需求分析、技术选型、架构设计，输出可落地的AI解决方案,1.0,seed_dictionary
job_9af441ed5d7442e29b68,AI前线部署工程师FDE,腾讯,enterprise,腾讯招聘,交付,交付,项目管理,business,seed,job_description,构建AI Coding研效提升体系，基于上下文工程、Harness工程、CI/CD流水线集成，打造从需求到交付的AI驱动开发闭环,0.8,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,探索多模态大模型与AIGC技术在游戏领域的应用，通过AI技术能力对世界模型进行二次编辑改造,1.0,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,AIGC,AIGC,AI与大模型,technology,seed,job_description,探索多模态大模型与AIGC技术在游戏领域的应用，通过AI技术能力对世界模型进行二次编辑改造,1.0,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,多模态,多模态AI,AI与大模型,technology,seed,job_description,负责多模态游戏资产内容生成与增强相关算法的研发，通过大模型的训练、微调等手段，提升世界模型的清晰度、补全缺失内容,0.95,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,job_description,负责多模态游戏资产内容生成与增强相关算法的研发，通过大模型的训练、微调等手段，提升世界模型的清晰度、补全缺失内容,1.0,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,微调,模型微调,AI与大模型,technology,seed,job_description,负责多模态游戏资产内容生成与增强相关算法的研发，通过大模型的训练、微调等手段，提升世界模型的清晰度、补全缺失内容,0.9,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,AI渲染研究员,AI渲染研究员,岗位标签,title_or_tag,auto_title_tag,job_title,AI渲染研究员,0.72,title_tag
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,IEG,IEG,岗位标签,title_or_tag,auto_title_tag,tags,IEG,0.72,title_tag
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,先锋云算力基础服务,先锋云算力基础服务,岗位标签,title_or_tag,auto_title_tag,tags,先锋云算力基础服务,0.72,title_tag
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,job_description,负责多模态游戏资产内容生成与增强相关算法的研发，通过大模型的训练、微调等手段，提升世界模型的清晰度、补全缺失内容,0.9,seed_dictionary
job_a1b9f0d64a7479d97c49,AI渲染研究员,腾讯,enterprise,腾讯招聘,多模态,Multimodal AI,数据与算法,technology,skill_aliases,job_description,负责多模态游戏资产内容生成与增强相关算法的研发，通过大模型的训练、微调等手段，提升世界模型的清晰度、补全缺失内容,0.9,seed_dictionary
